CodigoNacional,Fecha,Total,Traza,Parcial,NumDatos,FechaPro
330021,24-02-1980,0,0,0,1,2018-05-30 17:49
330021,25-02-1980,0,0,0,1,2018-05-30 17:49
330021,26-02-1980,0,0,0,1,2018-05-30 17:49
330021,27-02-1980,0,0,0,1,2018-05-30 17:49
330021,28-02-1980,0,0,0,1,2018-05-30 17:49
330021,29-02-1980,0,0,0,1,2018-05-30 17:49
330021,01-03-1980,0,0,0,1,2018-05-30 17:49
330021,02-03-1980,0,0,0,1,2018-05-30 17:49
330021,03-03-1980,0,0,0,1,2018-05-30 17:49
330021,04-03-1980,0,0,0,1,2018-05-30 17:49
330021,05-03-1980,0,0,0,1,2018-05-30 17:49
330021,06-03-1980,0,0,0,1,2018-05-30 17:49
330021,07-03-1980,0,0,0,1,2018-05-30 17:49
330021,08-03-1980,0,0,0,1,2018-05-30 17:49
330021,09-03-1980,0,0,0,1,2018-05-30 17:49
330021,10-03-1980,0,0,0,1,2018-05-30 17:49
330021,11-03-1980,0,0,0,1,2018-05-30 17:49
330021,12-03-1980,0,1,0,1,2018-05-30 17:49
330021,13-03-1980,0,1,0,1,2018-05-30 17:49
330021,14-03-1980,0,0,0,1,2018-05-30 17:49
330021,15-03-1980,0,0,0,1,2018-05-30 17:49
330021,16-03-1980,0,0,0,1,2018-05-30 17:49
330021,17-03-1980,0,0,0,1,2018-05-30 17:49
330021,18-03-1980,0,0,0,1,2018-05-30 17:49
330021,19-03-1980,0,0,0,1,2018-05-30 17:49
330021,20-03-1980,0,0,0,1,2018-05-30 17:49
330021,21-03-1980,0,0,0,1,2018-05-30 17:49
330021,22-03-1980,0,0,0,1,2018-05-30 17:49
330021,23-03-1980,0,0,0,1,2018-05-30 17:49
330021,24-03-1980,0,0,0,1,2018-05-30 17:49
330021,25-03-1980,0,0,0,1,2018-05-30 17:49
330021,26-03-1980,0,0,0,1,2018-05-30 17:49
330021,27-03-1980,0,0,0,1,2018-05-30 17:49
330021,28-03-1980,0,0,0,1,2018-05-30 17:49
330021,29-03-1980,0,0,0,1,2018-05-30 17:49
330021,30-03-1980,0,0,0,1,2018-05-30 17:49
330021,31-03-1980,0,0,0,1,2018-05-30 17:49
330021,01-04-1980,0,0,0,1,2018-05-30 17:49
330021,02-04-1980,0,0,0,1,2018-05-30 17:49
330021,03-04-1980,0,0,0,1,2018-05-30 17:49
330021,04-04-1980,0,0,0,1,2018-05-30 17:49
330021,05-04-1980,0,0,0,1,2018-05-30 17:49
330021,06-04-1980,0,0,0,1,2018-05-30 17:49
330021,07-04-1980,0,0,0,1,2018-05-30 17:49
330021,08-04-1980,0,0,0,1,2018-05-30 17:49
330021,09-04-1980,12.1,0,0,1,2018-05-30 17:49
330021,10-04-1980,9.3,0,0,1,2018-05-30 17:49
330021,11-04-1980,0,0,0,1,2018-05-30 17:49
330021,12-04-1980,0,0,0,1,2018-05-30 17:49
330021,13-04-1980,0,0,0,1,2018-05-30 17:49
330021,14-04-1980,0,0,0,1,2018-05-30 17:49
330021,15-04-1980,0,0,0,1,2018-05-30 17:49
330021,16-04-1980,5.6,1,0,1,2018-05-30 17:49
330021,17-04-1980,1,0,0,1,2018-05-30 17:49
330021,18-04-1980,0,0,0,1,2018-05-30 17:49
330021,19-04-1980,0,0,0,1,2018-05-30 17:49
330021,20-04-1980,2,1,0,1,2018-05-30 17:49
330021,21-04-1980,0.4,0,0,1,2018-05-30 17:49
330021,22-04-1980,6.4,0,0,1,2018-05-30 17:49
330021,23-04-1980,0,1,0,1,2018-05-30 17:49
330021,24-04-1980,0,0,0,1,2018-05-30 17:49
330021,25-04-1980,0,0,0,1,2018-05-30 17:49
330021,26-04-1980,0,0,0,1,2018-05-30 17:49
330021,27-04-1980,0,0,0,1,2018-05-30 17:49
330021,28-04-1980,0,0,0,1,2018-05-30 17:49
330021,29-04-1980,0,1,0,1,2018-05-30 17:49
330021,30-04-1980,0,0,0,1,2018-05-30 17:49
330021,01-05-1980,0,0,0,1,2018-05-30 17:49
330021,02-05-1980,0,0,0,1,2018-05-30 17:49
330021,03-05-1980,0,0,0,1,2018-05-30 17:49
330021,04-05-1980,1,0,0,1,2018-05-30 17:49
330021,05-05-1980,0,1,0,1,2018-05-30 17:49
330021,06-05-1980,0,0,0,1,2018-05-30 17:49
330021,07-05-1980,0,0,0,1,2018-05-30 17:49
330021,08-05-1980,0,0,0,1,2018-05-30 17:49
330021,09-05-1980,25.1,0,0,1,2018-05-30 17:49
330021,10-05-1980,4.4,0,0,1,2018-05-30 17:49
330021,11-05-1980,0,0,0,1,2018-05-30 17:49
330021,12-05-1980,0,0,0,1,2018-05-30 17:49
330021,13-05-1980,0,1,0,1,2018-05-30 17:49
330021,14-05-1980,0.9,0,0,1,2018-05-30 17:49
330021,15-05-1980,0,1,0,1,2018-05-30 17:49
330021,16-05-1980,0,0,0,1,2018-05-30 17:49
330021,17-05-1980,0,0,0,1,2018-05-30 17:49
330021,18-05-1980,0,0,0,1,2018-05-30 17:49
330021,19-05-1980,0.8,0,0,1,2018-05-30 17:49
330021,20-05-1980,0,0,0,1,2018-05-30 17:49
330021,21-05-1980,0,0,0,1,2018-05-30 17:49
330021,22-05-1980,0,0,0,1,2018-05-30 17:49
330021,23-05-1980,1.1,1,0,1,2018-05-30 17:49
330021,24-05-1980,0,0,0,1,2018-05-30 17:49
330021,25-05-1980,0.2,0,0,1,2018-05-30 17:49
330021,26-05-1980,0.3,0,0,1,2018-05-30 17:49
330021,27-05-1980,0.1,0,0,1,2018-05-30 17:49
330021,28-05-1980,0,0,0,1,2018-05-30 17:49
330021,29-05-1980,2.1,0,0,1,2018-05-30 17:49
330021,30-05-1980,0,0,0,1,2018-05-30 17:49
330021,31-05-1980,0,1,0,1,2018-05-30 17:49
330021,01-06-1980,0,0,0,1,2018-05-30 17:49
330021,02-06-1980,0,0,0,1,2018-05-30 17:49
330021,03-06-1980,0,0,0,1,2018-05-30 17:49
330021,04-06-1980,0,0,0,1,2018-05-30 17:49
330021,05-06-1980,0,0,0,1,2018-05-30 17:49
330021,06-06-1980,0,0,0,1,2018-05-30 17:49
330021,07-06-1980,4.3,0,0,1,2018-05-30 17:49
330021,08-06-1980,0.5,0,0,1,2018-05-30 17:49
330021,09-06-1980,0,0,0,1,2018-05-30 17:49
330021,10-06-1980,0,0,0,1,2018-05-30 17:49
330021,11-06-1980,0,0,0,1,2018-05-30 17:49
330021,12-06-1980,0,0,0,1,2018-05-30 17:49
330021,13-06-1980,0,0,0,1,2018-05-30 17:49
330021,14-06-1980,0,0,0,1,2018-05-30 17:49
330021,15-06-1980,0,1,0,1,2018-05-30 17:49
330021,16-06-1980,0,0,0,1,2018-05-30 17:49
330021,17-06-1980,0,0,0,1,2018-05-30 17:49
330021,18-06-1980,0,0,0,1,2018-05-30 17:49
330021,19-06-1980,0,0,0,1,2018-05-30 17:49
330021,20-06-1980,0,0,0,1,2018-05-30 17:49
330021,21-06-1980,0,0,0,1,2018-05-30 17:49
330021,22-06-1980,10.7,0,0,1,2018-05-30 17:49
330021,23-06-1980,25.1,1,0,1,2018-05-30 17:49
330021,24-06-1980,1.3,0,0,1,2018-05-30 17:49
330021,25-06-1980,0,0,0,1,2018-05-30 17:49
330021,26-06-1980,0,0,0,1,2018-05-30 17:49
330021,27-06-1980,0,0,0,1,2018-05-30 17:49
330021,28-06-1980,15,0,0,1,2018-05-30 17:49
330021,29-06-1980,1.8,0,0,1,2018-05-30 17:49
330021,30-06-1980,0,0,0,1,2018-05-30 17:49
330021,01-07-1980,0,0,0,1,2018-05-30 17:49
330021,02-07-1980,0,0,0,1,2018-05-30 17:49
330021,03-07-1980,0,0,0,1,2018-05-30 17:49
330021,04-07-1980,0,0,0,1,2018-05-30 17:49
330021,05-07-1980,0,0,0,1,2018-05-30 17:49
330021,06-07-1980,9.7,0,0,1,2018-05-30 17:49
330021,07-07-1980,0,0,0,1,2018-05-30 17:49
330021,08-07-1980,0,0,0,1,2018-05-30 17:49
330021,09-07-1980,0,0,0,1,2018-05-30 17:49
330021,10-07-1980,0,0,0,1,2018-05-30 17:49
330021,11-07-1980,0,1,0,1,2018-05-30 17:49
330021,12-07-1980,0,0,0,1,2018-05-30 17:49
330021,13-07-1980,4,0,0,1,2018-05-30 17:49
330021,14-07-1980,0,0,0,1,2018-05-30 17:49
330021,15-07-1980,0,0,0,1,2018-05-30 17:49
330021,16-07-1980,0,0,0,1,2018-05-30 17:49
330021,17-07-1980,0.1,1,0,1,2018-05-30 17:49
330021,18-07-1980,27.8,0,0,1,2018-05-30 17:49
330021,19-07-1980,0,0,0,1,2018-05-30 17:49
330021,20-07-1980,0,0,0,1,2018-05-30 17:49
330021,21-07-1980,0,0,0,1,2018-05-30 17:49
330021,22-07-1980,0,0,0,1,2018-05-30 17:49
330021,23-07-1980,0,1,0,1,2018-05-30 17:49
330021,24-07-1980,7.7,1,0,1,2018-05-30 17:49
330021,25-07-1980,3.5,1,0,1,2018-05-30 17:49
330021,26-07-1980,0,0,0,1,2018-05-30 17:49
330021,27-07-1980,0,0,0,1,2018-05-30 17:49
330021,28-07-1980,1.7,1,0,1,2018-05-30 17:49
330021,29-07-1980,0,0,0,1,2018-05-30 17:49
330021,30-07-1980,0,0,0,1,2018-05-30 17:49
330021,31-07-1980,0,0,0,1,2018-05-30 17:49
330021,01-08-1980,0,0,0,1,2018-05-30 17:49
330021,02-08-1980,5.9,0,0,1,2018-05-30 17:49
330021,03-08-1980,9.2,0,0,1,2018-05-30 17:49
330021,04-08-1980,0,0,0,1,2018-05-30 17:49
330021,05-08-1980,0,0,0,1,2018-05-30 17:49
330021,06-08-1980,0,1,0,1,2018-05-30 17:49
330021,07-08-1980,0,0,0,1,2018-05-30 17:49
330021,08-08-1980,0,0,0,1,2018-05-30 17:49
330021,09-08-1980,0,0,0,1,2018-05-30 17:49
330021,10-08-1980,0,0,0,1,2018-05-30 17:49
330021,11-08-1980,0,0,0,1,2018-05-30 17:49
330021,12-08-1980,0,0,0,1,2018-05-30 17:49
330021,13-08-1980,0,0,0,1,2018-05-30 17:49
330021,14-08-1980,0,0,0,1,2018-05-30 17:49
330021,15-08-1980,0,0,0,1,2018-05-30 17:49
330021,16-08-1980,0,0,0,1,2018-05-30 17:49
330021,17-08-1980,0,0,0,1,2018-05-30 17:49
330021,18-08-1980,0,0,0,1,2018-05-30 17:49
330021,19-08-1980,0,0,0,1,2018-05-30 17:49
330021,20-08-1980,0,0,0,1,2018-05-30 17:49
330021,21-08-1980,0,0,0,1,2018-05-30 17:49
330021,22-08-1980,0,0,0,1,2018-05-30 17:49
330021,23-08-1980,0,0,0,1,2018-05-30 17:49
330021,24-08-1980,0,0,0,1,2018-05-30 17:49
330021,25-08-1980,0,0,0,1,2018-05-30 17:49
330021,26-08-1980,0,0,0,1,2018-05-30 17:49
330021,27-08-1980,0,0,0,1,2018-05-30 17:49
330021,28-08-1980,0,0,0,1,2018-05-30 17:49
330021,29-08-1980,0.1,0,0,1,2018-05-30 17:49
330021,30-08-1980,0,0,0,1,2018-05-30 17:49
330021,31-08-1980,0,0,0,1,2018-05-30 17:49
330021,01-09-1980,0,0,0,1,2018-05-30 17:49
330021,02-09-1980,0,0,0,1,2018-05-30 17:49
330021,03-09-1980,0,0,0,1,2018-05-30 17:49
330021,04-09-1980,0,0,0,1,2018-05-30 17:49
330021,05-09-1980,0,0,0,1,2018-05-30 17:49
330021,06-09-1980,0,0,0,1,2018-05-30 17:49
330021,07-09-1980,0,0,0,1,2018-05-30 17:49
330021,08-09-1980,0,0,0,1,2018-05-30 17:49
330021,09-09-1980,0,0,0,1,2018-05-30 17:49
330021,10-09-1980,0,0,0,1,2018-05-30 17:49
330021,11-09-1980,0,0,0,1,2018-05-30 17:49
330021,12-09-1980,0,1,0,1,2018-05-30 17:49
330021,13-09-1980,0,0,0,1,2018-05-30 17:49
330021,14-09-1980,0,0,0,1,2018-05-30 17:49
330021,15-09-1980,0,0,0,1,2018-05-30 17:49
330021,16-09-1980,0,0,0,1,2018-05-30 17:49
330021,17-09-1980,0,0,0,1,2018-05-30 17:49
330021,18-09-1980,4.3,0,0,1,2018-05-30 17:49
330021,19-09-1980,0,0,0,1,2018-05-30 17:49
330021,20-09-1980,0,0,0,1,2018-05-30 17:49
330021,21-09-1980,0,0,0,1,2018-05-30 17:49
330021,22-09-1980,0,0,0,1,2018-05-30 17:49
330021,23-09-1980,0,1,0,1,2018-05-30 17:49
330021,24-09-1980,0,0,0,1,2018-05-30 17:49
330021,25-09-1980,2.8,0,0,1,2018-05-30 17:49
330021,26-09-1980,2.1,0,0,1,2018-05-30 17:49
330021,27-09-1980,0,0,0,1,2018-05-30 17:49
330021,28-09-1980,0,0,0,1,2018-05-30 17:49
330021,29-09-1980,31,0,0,1,2018-05-30 17:49
330021,30-09-1980,21.9,1,0,1,2018-05-30 17:49
330021,01-10-1980,0,0,0,1,2018-05-30 17:49
330021,02-10-1980,0,0,0,1,2018-05-30 17:49
330021,03-10-1980,0,0,0,1,2018-05-30 17:49
330021,04-10-1980,0,0,0,1,2018-05-30 17:49
330021,05-10-1980,0,0,0,1,2018-05-30 17:49
330021,06-10-1980,0,0,0,1,2018-05-30 17:49
330021,07-10-1980,0,0,0,1,2018-05-30 17:49
330021,08-10-1980,0,0,0,1,2018-05-30 17:49
330021,09-10-1980,0,0,0,1,2018-05-30 17:49
330021,10-10-1980,0,0,0,1,2018-05-30 17:49
330021,11-10-1980,0,0,0,1,2018-05-30 17:49
330021,12-10-1980,0,0,0,1,2018-05-30 17:49
330021,13-10-1980,0,0,0,1,2018-05-30 17:49
330021,14-10-1980,0,0,0,1,2018-05-30 17:49
330021,15-10-1980,0.1,0,0,1,2018-05-30 17:49
330021,16-10-1980,0,1,0,1,2018-05-30 17:49
330021,17-10-1980,0,0,0,1,2018-05-30 17:49
330021,18-10-1980,0,1,0,1,2018-05-30 17:49
330021,19-10-1980,0,0,0,1,2018-05-30 17:49
330021,20-10-1980,0,0,0,1,2018-05-30 17:49
330021,21-10-1980,0,0,0,1,2018-05-30 17:49
330021,22-10-1980,0,0,0,1,2018-05-30 17:49
330021,23-10-1980,0,0,0,1,2018-05-30 17:49
330021,24-10-1980,0,0,0,1,2018-05-30 17:49
330021,25-10-1980,0,0,0,1,2018-05-30 17:49
330021,26-10-1980,0,0,0,1,2018-05-30 17:49
330021,27-10-1980,0,0,0,1,2018-05-30 17:49
330021,28-10-1980,0,0,0,1,2018-05-30 17:49
330021,29-10-1980,0,0,0,1,2018-05-30 17:49
330021,30-10-1980,0,0,0,1,2018-05-30 17:49
330021,31-10-1980,0,0,0,1,2018-05-30 17:49
330021,01-11-1980,0,0,0,1,2018-05-30 17:49
330021,02-11-1980,0,0,0,1,2018-05-30 17:49
330021,03-11-1980,0,0,0,1,2018-05-30 17:49
330021,04-11-1980,0,0,0,1,2018-05-30 17:49
330021,05-11-1980,0,0,0,1,2018-05-30 17:49
330021,06-11-1980,0,1,0,1,2018-05-30 17:49
330021,07-11-1980,0.7,0,0,1,2018-05-30 17:49
330021,08-11-1980,0,0,0,1,2018-05-30 17:49
330021,09-11-1980,0,0,0,1,2018-05-30 17:49
330021,10-11-1980,0,0,0,1,2018-05-30 17:49
330021,11-11-1980,0,0,0,1,2018-05-30 17:49
330021,12-11-1980,0,0,0,1,2018-05-30 17:49
330021,13-11-1980,0,0,0,1,2018-05-30 17:49
330021,14-11-1980,0,0,0,1,2018-05-30 17:49
330021,15-11-1980,0,0,0,1,2018-05-30 17:49
330021,16-11-1980,0,1,0,1,2018-05-30 17:49
330021,17-11-1980,0,0,0,1,2018-05-30 17:49
330021,18-11-1980,0,0,0,1,2018-05-30 17:49
330021,19-11-1980,0,0,0,1,2018-05-30 17:49
330021,20-11-1980,0,0,0,1,2018-05-30 17:49
330021,21-11-1980,0,0,0,1,2018-05-30 17:49
330021,22-11-1980,0,0,0,1,2018-05-30 17:49
330021,23-11-1980,0,0,0,1,2018-05-30 17:49
330021,24-11-1980,0,0,0,1,2018-05-30 17:49
330021,25-11-1980,0,0,0,1,2018-05-30 17:49
330021,26-11-1980,0,0,0,1,2018-05-30 17:49
330021,27-11-1980,0,0,0,1,2018-05-30 17:49
330021,28-11-1980,0,0,0,1,2018-05-30 17:49
330021,29-11-1980,0,0,0,1,2018-05-30 17:49
330021,30-11-1980,0,0,0,1,2018-05-30 17:49
330021,01-12-1980,0,0,0,1,2018-05-30 17:49
330021,02-12-1980,0,0,0,1,2018-05-30 17:49
330021,03-12-1980,0,0,0,1,2018-05-30 17:49
330021,04-12-1980,0,0,0,1,2018-05-30 17:49
330021,05-12-1980,0,0,0,1,2018-05-30 17:49
330021,06-12-1980,0,0,0,1,2018-05-30 17:49
330021,07-12-1980,0,0,0,1,2018-05-30 17:49
330021,08-12-1980,0,0,0,1,2018-05-30 17:49
330021,09-12-1980,0,0,0,1,2018-05-30 17:49
330021,10-12-1980,0,0,0,1,2018-05-30 17:49
330021,11-12-1980,0,0,0,1,2018-05-30 17:49
330021,12-12-1980,0,0,0,1,2018-05-30 17:49
330021,13-12-1980,0,0,0,1,2018-05-30 17:49
330021,14-12-1980,0,0,0,1,2018-05-30 17:49
330021,15-12-1980,0,0,0,1,2018-05-30 17:49
330021,16-12-1980,0,0,0,1,2018-05-30 17:49
330021,17-12-1980,0,0,0,1,2018-05-30 17:49
330021,18-12-1980,0,0,0,1,2018-05-30 17:49
330021,19-12-1980,0,0,0,1,2018-05-30 17:49
330021,20-12-1980,0,0,0,1,2018-05-30 17:49
330021,21-12-1980,0,0,0,1,2018-05-30 17:49
330021,22-12-1980,0,0,0,1,2018-05-30 17:49
330021,23-12-1980,0,0,0,1,2018-05-30 17:49
330021,24-12-1980,0,0,0,1,2018-05-30 17:49
330021,25-12-1980,0,0,0,1,2018-05-30 17:49
330021,26-12-1980,0,0,0,1,2018-05-30 17:49
330021,27-12-1980,0,0,0,1,2018-05-30 17:49
330021,28-12-1980,0,0,0,1,2018-05-30 17:49
330021,29-12-1980,0,0,0,1,2018-05-30 17:49
330021,30-12-1980,0,0,0,1,2018-05-30 17:49
330021,31-12-1980,0,0,0,1,2018-05-30 17:49
330021,01-01-1981,0,0,0,1,2018-05-30 17:50
330021,02-01-1981,0,0,0,1,2018-05-30 17:50
330021,03-01-1981,0,0,0,1,2018-05-30 17:50
330021,04-01-1981,0,0,0,1,2018-05-30 17:50
330021,05-01-1981,0,0,0,1,2018-05-30 17:50
330021,06-01-1981,0,0,0,1,2018-05-30 17:50
330021,07-01-1981,0,0,0,1,2018-05-30 17:50
330021,08-01-1981,0,0,0,1,2018-05-30 17:50
330021,09-01-1981,0,0,0,1,2018-05-30 17:50
330021,10-01-1981,0,0,0,1,2018-05-30 17:50
330021,11-01-1981,0,0,0,1,2018-05-30 17:50
330021,12-01-1981,0,0,0,1,2018-05-30 17:50
330021,13-01-1981,0,0,0,1,2018-05-30 17:50
330021,14-01-1981,0,0,0,1,2018-05-30 17:50
330021,15-01-1981,0,0,0,1,2018-05-30 17:50
330021,16-01-1981,0,0,0,1,2018-05-30 17:50
330021,17-01-1981,0,0,0,1,2018-05-30 17:50
330021,18-01-1981,0,0,0,1,2018-05-30 17:50
330021,19-01-1981,0,0,0,1,2018-05-30 17:50
330021,20-01-1981,0,0,0,1,2018-05-30 17:50
330021,21-01-1981,0,0,0,1,2018-05-30 17:50
330021,22-01-1981,0,0,0,1,2018-05-30 17:50
330021,23-01-1981,0,0,0,1,2018-05-30 17:50
330021,24-01-1981,0,0,0,1,2018-05-30 17:50
330021,25-01-1981,0,0,0,1,2018-05-30 17:50
330021,26-01-1981,0,0,0,1,2018-05-30 17:50
330021,27-01-1981,0,0,0,1,2018-05-30 17:50
330021,28-01-1981,0,0,0,1,2018-05-30 17:50
330021,29-01-1981,0,0,0,1,2018-05-30 17:50
330021,30-01-1981,0,0,0,1,2018-05-30 17:50
330021,31-01-1981,0,0,0,1,2018-05-30 17:50
330021,01-02-1981,0,0,0,1,2018-05-30 17:50
330021,02-02-1981,0,0,0,1,2018-05-30 17:50
330021,03-02-1981,0,0,0,1,2018-05-30 17:50
330021,04-02-1981,0,0,0,1,2018-05-30 17:50
330021,05-02-1981,0,0,0,1,2018-05-30 17:50
330021,06-02-1981,0,0,0,1,2018-05-30 17:50
330021,07-02-1981,0,0,0,1,2018-05-30 17:50
330021,08-02-1981,0,0,0,1,2018-05-30 17:50
330021,09-02-1981,0,0,0,1,2018-05-30 17:50
330021,10-02-1981,0,0,0,1,2018-05-30 17:50
330021,11-02-1981,0.5,0,0,1,2018-05-30 17:50
330021,12-02-1981,0,1,0,1,2018-05-30 17:50
330021,13-02-1981,0,1,0,1,2018-05-30 17:50
330021,14-02-1981,0,0,0,1,2018-05-30 17:50
330021,15-02-1981,0,0,0,1,2018-05-30 17:50
330021,16-02-1981,0,1,0,1,2018-05-30 17:50
330021,17-02-1981,0,0,0,1,2018-05-30 17:50
330021,18-02-1981,0,0,0,1,2018-05-30 17:50
330021,19-02-1981,0,0,0,1,2018-05-30 17:50
330021,20-02-1981,0,0,0,1,2018-05-30 17:50
330021,21-02-1981,0,0,0,1,2018-05-30 17:50
330021,22-02-1981,0,0,0,1,2018-05-30 17:50
330021,23-02-1981,0,0,0,1,2018-05-30 17:50
330021,24-02-1981,0,0,0,1,2018-05-30 17:50
330021,25-02-1981,0,0,0,1,2018-05-30 17:50
330021,26-02-1981,0,0,0,1,2018-05-30 17:50
330021,27-02-1981,0,0,0,1,2018-05-30 17:50
330021,28-02-1981,0,0,0,1,2018-05-30 17:50
330021,01-03-1981,0,0,0,1,2018-05-30 17:50
330021,02-03-1981,0,0,0,1,2018-05-30 17:50
330021,03-03-1981,0,0,0,1,2018-05-30 17:50
330021,04-03-1981,0,0,0,1,2018-05-30 17:50
330021,05-03-1981,0,0,0,1,2018-05-30 17:50
330021,06-03-1981,0,0,0,1,2018-05-30 17:50
330021,07-03-1981,0,0,0,1,2018-05-30 17:50
330021,08-03-1981,0,0,0,1,2018-05-30 17:50
330021,09-03-1981,0,0,0,1,2018-05-30 17:50
330021,10-03-1981,0,0,0,1,2018-05-30 17:50
330021,11-03-1981,0,0,0,1,2018-05-30 17:50
330021,12-03-1981,0,0,0,1,2018-05-30 17:50
330021,13-03-1981,0,0,0,1,2018-05-30 17:50
330021,14-03-1981,0,0,0,1,2018-05-30 17:50
330021,15-03-1981,0,0,0,1,2018-05-30 17:50
330021,16-03-1981,0,0,0,1,2018-05-30 17:50
330021,17-03-1981,0,0,0,1,2018-05-30 17:50
330021,18-03-1981,0,0,0,1,2018-05-30 17:50
330021,19-03-1981,0,0,0,1,2018-05-30 17:50
330021,20-03-1981,0,0,0,1,2018-05-30 17:50
330021,21-03-1981,0,0,0,1,2018-05-30 17:50
330021,22-03-1981,0,0,0,1,2018-05-30 17:50
330021,23-03-1981,0,0,0,1,2018-05-30 17:50
330021,24-03-1981,0,0,0,1,2018-05-30 17:50
330021,25-03-1981,0,0,0,1,2018-05-30 17:50
330021,26-03-1981,0,0,0,1,2018-05-30 17:50
330021,27-03-1981,0,0,0,1,2018-05-30 17:50
330021,28-03-1981,0,0,0,1,2018-05-30 17:50
330021,29-03-1981,6,1,0,1,2018-05-30 17:50
330021,30-03-1981,0,0,0,1,2018-05-30 17:50
330021,31-03-1981,0,0,0,1,2018-05-30 17:50
330021,01-04-1981,0,1,0,1,2018-05-30 17:50
330021,02-04-1981,0,0,0,1,2018-05-30 17:50
330021,03-04-1981,0,0,0,1,2018-05-30 17:50
330021,04-04-1981,0,0,0,1,2018-05-30 17:50
330021,05-04-1981,0,0,0,1,2018-05-30 17:50
330021,06-04-1981,0,0,0,1,2018-05-30 17:50
330021,07-04-1981,0,0,0,1,2018-05-30 17:50
330021,08-04-1981,0,0,0,1,2018-05-30 17:50
330021,09-04-1981,0,0,0,1,2018-05-30 17:50
330021,10-04-1981,0,0,0,1,2018-05-30 17:50
330021,11-04-1981,0,0,0,1,2018-05-30 17:50
330021,12-04-1981,0,0,0,1,2018-05-30 17:50
330021,13-04-1981,0,0,0,1,2018-05-30 17:50
330021,14-04-1981,0,1,0,1,2018-05-30 17:50
330021,15-04-1981,0,0,0,1,2018-05-30 17:50
330021,16-04-1981,0,1,0,1,2018-05-30 17:50
330021,17-04-1981,0,1,0,1,2018-05-30 17:50
330021,18-04-1981,0,0,0,1,2018-05-30 17:50
330021,19-04-1981,0,0,0,1,2018-05-30 17:50
330021,20-04-1981,0,0,0,1,2018-05-30 17:50
330021,21-04-1981,0,0,0,1,2018-05-30 17:50
330021,22-04-1981,0,0,0,1,2018-05-30 17:50
330021,23-04-1981,0.1,0,0,1,2018-05-30 17:50
330021,24-04-1981,0.8,0,0,1,2018-05-30 17:50
330021,25-04-1981,0.4,0,0,1,2018-05-30 17:50
330021,26-04-1981,0,0,0,1,2018-05-30 17:50
330021,27-04-1981,0,0,0,1,2018-05-30 17:50
330021,28-04-1981,0,0,0,1,2018-05-30 17:50
330021,29-04-1981,0,0,0,1,2018-05-30 17:50
330021,30-04-1981,0,0,0,1,2018-05-30 17:50
330021,01-05-1981,0,1,0,1,2018-05-30 17:50
330021,02-05-1981,13.7,0,0,1,2018-05-30 17:50
330021,03-05-1981,0,0,0,1,2018-05-30 17:50
330021,04-05-1981,1.3,0,0,1,2018-05-30 17:50
330021,05-05-1981,0.3,0,0,1,2018-05-30 17:50
330021,06-05-1981,0,1,0,1,2018-05-30 17:50
330021,07-05-1981,20,1,0,1,2018-05-30 17:50
330021,08-05-1981,0.5,0,0,1,2018-05-30 17:50
330021,09-05-1981,0,0,0,1,2018-05-30 17:50
330021,10-05-1981,0,0,0,1,2018-05-30 17:50
330021,11-05-1981,36.2,0,0,1,2018-05-30 17:50
330021,12-05-1981,1,1,0,1,2018-05-30 17:50
330021,13-05-1981,0,0,0,1,2018-05-30 17:50
330021,14-05-1981,0,0,0,1,2018-05-30 17:50
330021,15-05-1981,1.2,0,0,1,2018-05-30 17:50
330021,16-05-1981,0,1,0,1,2018-05-30 17:50
330021,17-05-1981,0,0,0,1,2018-05-30 17:50
330021,18-05-1981,0,1,0,1,2018-05-30 17:50
330021,19-05-1981,0,0,0,1,2018-05-30 17:50
330021,20-05-1981,0,0,0,1,2018-05-30 17:50
330021,21-05-1981,0,0,0,1,2018-05-30 17:50
330021,22-05-1981,0,0,0,1,2018-05-30 17:50
330021,23-05-1981,0.6,1,0,1,2018-05-30 17:50
330021,24-05-1981,0,0,0,1,2018-05-30 17:50
330021,25-05-1981,0,0,0,1,2018-05-30 17:50
330021,26-05-1981,0,1,0,1,2018-05-30 17:50
330021,27-05-1981,0,0,0,1,2018-05-30 17:50
330021,28-05-1981,0,0,0,1,2018-05-30 17:50
330021,29-05-1981,6.8,0,0,1,2018-05-30 17:50
330021,30-05-1981,80.6,0,0,1,2018-05-30 17:50
330021,31-05-1981,6.9,1,0,1,2018-05-30 17:50
330021,01-06-1981,0,0,0,1,2018-05-30 17:50
330021,02-06-1981,0,0,0,1,2018-05-30 17:50
330021,03-06-1981,0,0,0,1,2018-05-30 17:50
330021,04-06-1981,0,0,0,1,2018-05-30 17:50
330021,05-06-1981,0,1,0,1,2018-05-30 17:50
330021,06-06-1981,0,0,0,1,2018-05-30 17:50
330021,07-06-1981,0,0,0,1,2018-05-30 17:50
330021,08-06-1981,0,0,0,1,2018-05-30 17:50
330021,09-06-1981,0.4,0,0,1,2018-05-30 17:50
330021,10-06-1981,0,1,0,1,2018-05-30 17:50
330021,11-06-1981,0,0,0,1,2018-05-30 17:50
330021,12-06-1981,0,0,0,1,2018-05-30 17:50
330021,13-06-1981,0,0,0,1,2018-05-30 17:50
330021,14-06-1981,0,0,0,1,2018-05-30 17:50
330021,15-06-1981,0,1,0,1,2018-05-30 17:50
